id,freq_rank,t_word,freq_english,freq_ipa,frequency,freq_example,smart_match_id,dict_id,rom_id,e_dict,e_dict_v,dict_category,rom_category,romanization,phonetic,_sample_sentence,t_def,t_syn,t_ant,e_related,etymology,domain,match_type
1998,2113,แลก,exchange; change,lɛ̂ːk,1139,คนส่วนใหญ่เข้าใจว่าเงินบาทมีเสถียรภาพจึงนำดอลลาร์ไปแลกเป็นเงินบาท,5942,7121,4757,exchange,exchange ; change ; swap ; switch ; redeem ; interchange ; barter ; trade ; cash ; break,V,v.,laēk,\laēk,คนส่วนใหญ่เข้าใจว่าเงินบาทมีเสถียรภาพจึงนำดอลลาร์ไปแลกเป็นเงินบาท,เอาสิ่งหนึ่งให้ไปเพื่อได้สิ่งหนึ่งที่ต้องการมา,"เปลี่ยน, แลกเปลี่ยน",,change; swap; switch; interchange; barter; trade,,ECONO; TOURIST,matched
1999,2114,งู,snake,ŋuː,1267,แถวนี้งูชุม ต้องระวังให้ดี,1691,12881,6272,snake,snake ; serpent,N,n.,ngū,#NAME?,แถวนี้งูชุม ต้องระวังให้ดี,,อสรพิษ,,serpent; viper,,MEDIC ; MINENG ; REPTIL ; RID ; TOURIST ; ZOOL,matched
2000,2115,ทายาท,heir; heiress,tʰaː jâːt,718,เขาประกาศสร้างครอบครัวของตนเอง และต้องการมีทายาทไว้สืบสกุล,3081,24873,10065,heir,heir ; heiress ; descendant ; successor,N,n.,thāyāt,#NAME?,เขาประกาศสร้างครอบครัวของตนเอง และต้องการมีทายาทไว้สืบสกุล,ผู้สมควรรับมรดก โดยปริยายหมายถึงผู้รับ หรือผู้อยู่ในฐานะที่จะรับตำแหน่งหน้าที่ต่อจากบุคคลอื่น,"ผู้สืบสกุล, ผู้รับมรดก, ผู้สืบสันดาน, สายเลือด, สายโลหิต, เลือดเนื้อเชื้อไข",,heiress,,LEGIS ; RID ; ROYAL,matched
2001,2116,อ้วน,fat,ʔûːan,1684,คนเราส่วนมากอ้วน เพราะกินอาหารเข้าไปมากกว่าที่ร่างกายจะใช้ได้หมด,7452,17656,10675,fat,fat ; corpulent ; obese ; portly ; fleshy ; stout ; paunchy ; plump ; chubby,ADJ,adj.,uan = ūan,\uan = \ūan,ผู้หญิงส่วนใหญ่พยายามเข้มงวดในการกินอาหาร เพื่อไม่ให้มีรูปร่างอ้วนเผละ,"มีเนื้อและมันมาก, โตอวบ",,ผอม,paunchy; plump; chubby; corpulent,,MEDIC ; RID,matched
1960,2071,เอาชนะ,win; triumph,ʔaw tɕʰá náʔ,1137,ถึงแม้ทีมฟุตบอลอิตาลีโชว์ฟอร์มยังไม่สวยสดแต่ก็เอาชนะออสเตรียไปได้เข้าเป็นที่ 1 ในการแบ่งสายฟุตบอลโลก,40857,12045,,win,win; triumph,V,,xeāchna,,ถึงแม้ทีมฟุตบอลอิตาลีโชว์ฟอร์มยังไม่สวยสดแต่ก็เอาชนะออสเตรียไปได้เข้าเป็นที่ 1 ในการแบ่งสายฟุตบอลโลก,ทำให้อีกฝ่ายหนึ่งสู้ไม่ได้,"ชนะ, มีชัย",แพ้พ่าย,triumph; conquer; overcome; beat; defeat,,,dict_only
2003,2118,สมดุล,balance; equilibrium,sà má dun,1399,การมุ่งแต่เศรษฐกิจอย่างเดียวโดดๆ ทำให้เกิดการเสียสมดุล,6304,7352,9295,balance,balance ; equilibrium,N,n.,somdun = samadun,/som-dun,การมุ่งแต่เศรษฐกิจอย่างเดียวโดดๆ ทำให้เกิดการเสียสมดุล,,,,equilibrium; equivalence; evenness,,,matched
2006,2121,ชัยชนะ,victory; triumph; win,tɕʰaj tɕʰá náʔ,1044,ในสงครามโลกครั้งที่ 2 ฝ่ายพันธมิตรเป็นฝ่ายที่ได้รับชัยชนะ,2057,27912,886,victory,victory ; triumph ; win ; success,N,n.,chai chana,#NAME?,ในสงครามโลกครั้งที่ 2 ฝ่ายพันธมิตรเป็นฝ่ายที่ได้รับชัยชนะ,,"ชัย, การมีชัยชนะ, ความมีชัย",พ่ายแพ้,triumph; win; success,,SPORT,matched
2007,2122,ราบ,flat; level,râːp,886,พอได้ยินเสียงปืนเขาจึงพุ่งตัว นอนราบลงกับพื้นทันที,5539,5868,8123,flat,flat ; level ; plain ; even ; smooth,ADJ,adj.,rāp,\rāp,พื้นที่ลาดชันไม่สามารถไถเตรียมดิน และปรับระดับได้ง่ายเหมือนพื้นที่ราบ,เรียบเสมอพื้นไม่มีลุ่มๆ ดอนๆ,"เสมอ, เรียบ",,level; plain; smooth,,,matched
2008,2123,แดด,sunshine; sunlight,dɛ̀ːt,1867,แดดยามบ่ายทอดตัวเข้าทางหน้าร้าน,2383,21119,1241,sunlight,sunlight ; sun ; sunshine,N,n.,daēt,_daēt,แดดยามบ่ายทอดตัวเข้าทางหน้าร้าน,แสงที่พุ่งจากดวงอาทิตย์ตรงมายังโลก,แสงตะวัน,,sunshine; sunray; sunbeam,,CLIMA (meteo) ; TOURIST,matched
2009,2124,ทุกสิ่งทุกอย่าง,everything,tʰúk sìŋ tʰúk jàːŋ,812,การที่ท่านสมัครเข้ารับราชการทหาร หมายความว่าท่านพร้อมแล้วที่จะเสียสละทุกสิ่งทุกอย่างเพื่อส่วนรวม,3199,34414,10353,everything,everything ; every thing ; all things ; all,PRON,pr.,thuksingthukyāng,¯thuk_sing¯thuk_yāng,,,"ทุกสิ่ง, ทุกอย่าง",,every thing; all things; all,,RID,matched
2010,2125,มีนาคม,march,miː naː kʰom,1773,รายการใหม่นี้คาดว่าจะออกอากาศได้ทันมีนาคม ปีนี้,5019,16008,5668,March,March,N,n.,mīnākhom,#NAME?,รายการใหม่นี้คาดว่าจะออกอากาศได้ทันมีนาคม ปีนี้,ชื่อเดือนที่สามตามสุริยคติ นับเริ่มแต่เดือนมกราคม,เดือนมีนาคม,,,มีน (pli) + อาคม (ākhom),RID,matched
2011,2126,ดึงดูด,attract; appeal,dɯŋ dùːt,810,เมืองนี้มีความงามท่ามกลางบรรยากาศสมัยโบราณที่ดึงดูดนักท่องเที่ยวเข้ามาปีละมากมาย,2341,40216,1331,attract,attract ; appeal ; draw ; magnetize ; arouse interest ; fascinate ; charm ; allure ; entice ; lure,V,v.,deungdūt,#NAME?,เมืองนี้มีความงามท่ามกลางบรรยากาศสมัยโบราณที่ดึงดูดนักท่องเที่ยวเข้ามาปีละมากมาย,,"ล่อใจ, เย้ายวนใจ, ติดใจ, ยั่วยวนใจ, ลุ่มหลง, ดึงดูดความสนใจ, ตรึงใจ",,appeal; draw; arouse interest; fascinate; charm,,RID,matched
2012,2127,ทวี,multiply; increase; add,tʰá wiː,964,มูลค่าของที่ดินแปลงนี้ทวีขึ้นเป็นสองเท่า เมื่อมีถนนตัดผ่าน,2960,24421,10058,multiply,multiply ; double ; redouble ; increase ; add ; raise ; rise,V,v.,thawī,¯tha-wī,มูลค่าของที่ดินแปลงนี้ทวีขึ้นเป็นสองเท่า เมื่อมีถนนตัดผ่าน,,"เพิ่ม, มากขึ้น, เพิ่มขึ้น, เพิ่มพูน, ทวีคูณ, พอกพูน",,"increase, add",ทฺวิ (pli /san),,matched
2013,2128,พระพุทธเจ้า,buddha,pʰráʔ pʰút tʰáʔ tɕâw,2197,งานปั้นหรืองานแกะสลักในพุทธศาสนามักมีรูปดอกบัวเป็นเครื่องหมายของการประสูติของพระพุทธเจ้า,4508,14151,7298,Buddha,Lord Buddha,N,n. prop.,Phraphutthajao,¯Phra¯phut¯tha\jao,งานปั้นหรืองานแกะสลักในพุทธศาสนามักมีรูปดอกบัวเป็นเครื่องหมายของการประสูติของพระพุทธเจ้า,คำเรียกศาสดาในพระพุทธศาสนา,,,,,RELIGIO (Buddha) ; RID,matched
1963,2074,นายก,president; leader; mayor,naː jók,3517,ท่านนายกได้กล่าวสุนทรพจน์ในการเปิดประชุมได้อย่างกินใจ,23035,25109,,president,president; leader; mayor,N,,nāyk,,ท่านนายกได้กล่าวสุนทรพจน์ในการเปิดประชุมได้อย่างกินใจ,ผู้เป็นหัวหน้าคณะบริหารบ้านเมือง,ผู้นำ,,chairman,,,dict_only
